text,is_rumor,user.handle,topic
"“@BBCBreaking: Canada's Prime Minister Stephen Harper safe &amp; has left Parliament Hill, brave man",0,MartyGranby,ottawa shooting
"@bbcbreaking Is #Canada a country?
Idk how :-P
It's a big country without mouth,hands and legs.They should have been like #USA",0,ShahedTweets,ottawa shooting
@BBCBreaking Dammit... worst #cdnpoli news I heard all morning. He's safe.,0,mysweetmouth,ottawa shooting
@BBCBreaking Tell me the Police took care of him/her with an empty magazine in return fire!!!,0,Neiler_1,ottawa shooting
"FLASH: “@BBCBreaking: Canada's Prime Minister Stephen Harper safe &amp; has left Parliament Hill, which is under lockdown after shooting",0,HannesNelander,ottawa shooting
@mysweetmouth @BBCBreaking Captain abandoning the ship? #cdnpoli,0,JudithKto,ottawa shooting
@BBCBreaking we are all on lockdown mode downtown ottawa.,0,Aussie5Heron,ottawa shooting
@BBCBreaking Shooter has been KILLED! :D,0,StevieJukeJoint,ottawa shooting
@BBCBreaking but where are Mr. Mulcair and Mr. Trudeau,0,AuthorC_Leo,ottawa shooting
@JudithKto @BBCBreaking maybe just ducking out w Peter Mackay to don some more appropriate clothing in a military fatigues design #cdnpoli,0,mysweetmouth,ottawa shooting
@BBCBreaking good,0,shayamjee,ottawa shooting
@BBCBreaking Trouble in Canuckistan.  How's that #diversity #immigration working out for you? #Canada,0,KraftyWurker,ottawa shooting
@BBCBreaking @CdnMomOf4 Oh no!  Not in Canada!,0,Regina_Universe,ottawa shooting
"@BBCBreaking ""Will ye no come back again?"" Hopefully not.",0,ZanzibarStreet,ottawa shooting
"@BBCBreaking more and more the door open to middle east immigrants/Muslims immigrants,you will know what will happen to your nation security",0,boyke_bond_Jr,ottawa shooting
@BBCBreaking,0,grahamfcf,ottawa shooting
"@BBCBreaking Never mind everyone else, he's safe. FFS!!",0,lotus2955,ottawa shooting
#Ottawa City Hall is currently in lock-down. Please avoid the area.,0,ottawacity,ottawa shooting
“@ottawacity: #Ottawa City Hall is currently in lock-down. Please avoid the area.” @JoshuaryanA @cpmorris78 @EmilyR11,0,Caitie_Marie16,ottawa shooting
"#AttackInOttawa
@ottawacity: #Ottawa City Hall is currently in lock-down. Please avoid the area",0,ottawafamtree,ottawa shooting
Shooting at War Memorial - part of the area has been evacuated - Avoid Rideau Center and surroundings @uOttawa Protection monitoring,0,uOttawaDirect,ottawa shooting
@uOttawaDirect @uOttawa do we go to our classes???,0,Caiitylin,ottawa shooting
@uOttawaDirect @uOttawa yeah is it safe to go to class??,0,lauren_616,ottawa shooting
"@lauren_616 Avoid Rideau Center and surroundings, @uOttawa Protection monitoring ~AJ",0,uOttawa,ottawa shooting
"@lauren_616 Avoid Rideau Center and surroundings, @uOttawa Protection monitoring ~AJ",0,uOttawaDirect,ottawa shooting
"@Caiitylin Avoid Rideau Center and surroundings, @uOttawa Protection monitoring ~AJ",0,uOttawaDirect,ottawa shooting
@uOttawaDirect @uOttawa this is all they've said about it so far @CarterG94,0,dimitridemel,ottawa shooting
@dimitridemel be safe man,0,CarterG94,ottawa shooting
@CarterG94 thanks carter. Don't worry I'm in the basement level at school,0,dimitridemel,ottawa shooting
@lauren_616 We are in lockdown. Campus is closed. Classes are cancelled. ~AJ,0,uOttawaDirect,ottawa shooting
@dimitridemel @CarterG94 We are in lockdown. Campus is closed. Classes are cancelled. ~AJ,0,uOttawaDirect,ottawa shooting
"@lauren_616 Courses and exams are cancelled for today (main campus, RGN &amp; Lees). The lockdown is still in effect. ~AJ",0,uOttawaDirect,ottawa shooting
"@Caiitylin Courses and exams are cancelled for today (main campus, RGN &amp; Lees). The lockdown is still in effect. ~AJ",0,uOttawaDirect,ottawa shooting
@Caiitylin Lockdown is now lifted. Remain vigilant. Avoid downtown core as much as possible. Thanks for your cooperation. ~AJ,0,uOttawaDirect,ottawa shooting
@lauren_616 Lockdown is now lifted. Remain vigilant. Avoid downtown core as much as possible. Thanks for your cooperation. ~AJ,0,uOttawaDirect,ottawa shooting
Thoughts are with those in Ottawa today #Parliament #besafe,0,SaskatoonPolice,ottawa shooting
"BREAKING: Police: Shooting incident reported near Canadian Parliament.

Spokesperson: Prime Minister Harper ""is safe"" - @WorldNews",0,ABC,ottawa shooting
@ABC @WorldNews So Canada's strict gun control policies have failed again,0,CutGovtSpending,ottawa shooting
@ABC hummmmm,0,mamudakabir,ottawa shooting
@ABC @WorldNews mounties are on the scene,0,sagitai1781,ottawa shooting
@ABC @Stefanelli @WorldNews dafuq? Canada is meant to be really boring! :/,0,RichardReed84,ottawa shooting
"@ABC @brendanloy @WorldNews Can't be, they have strict laws against such things",0,J_Mu_G,ottawa shooting
BUT CANADA CANT HAVE GUN CRIME!!!! RT @ABC: BREAKING: Police: Shooting incident reported near Canadian Parliament.,0,politicalshon,ottawa shooting
@CutGovtSpending @ABC @WorldNews Does Canada have a gun problem that everyone doesn't know about? Educate yourself before commenting BS,0,JonnoJ75,ottawa shooting
@ABC @WorldNews,0,Marthiebayliss,ottawa shooting
@JonnoJ75 @CutGovtSpending @ABC @WorldNews seriously tho. Glad you said that to him.,0,MattHoagie,ottawa shooting
@politicalshon @ABC much safer than here,0,MattHoagie,ottawa shooting
@MattHoagie @ABC Not disagreeing. I was just surprised at the headline.,0,politicalshon,ottawa shooting
"To all in Ottawa, stay safe &amp; strong. Thank God for Sgt at Arms Kevin Vickers &amp; our Cdn security forces. True heroes #cndpoli",0,MinPeterMacKay,ottawa shooting
@MinPeterMacKay Peter - glad you're OK.,0,kentjulia,ottawa shooting
"@MinPeterMacKay glad to hear that everyone appears to be ok. Thoughts go out to the soldier who was shot at the War Memorial, &amp; his family.",0,rmolot,ottawa shooting
@MinPeterMacKay did you stolen $47.000 from F-35 photography and date Iranian women and I sleeping 80 days in car in vancouver,0,Iran_Photos,ottawa shooting
@kentjulia @MinPeterMacKay he is rich he is ok,0,Iran_Photos,ottawa shooting
@MinPeterMacKay @nspc Where's Pierre Trudeau and the War Measures Act when we need them?,0,cmaceach,ottawa shooting
@MinPeterMacKay @Banks_Todd We will not run we are Canadian we defend Freedom,0,hotdogboy1666,ottawa shooting
@Iran_Photos @MinPeterMacKay you sound like an idiot maybe that's why your sleeping in your car.,0,DlNGER,ottawa shooting
@MinPeterMacKay,0,pitbulladvocate,ottawa shooting
.@MinPeterMacKay Still have that Gun Lobby t-shirt? Asking for a friend.,0,OmoricaPicea,ottawa shooting
@DlNGER @MinPeterMacKay yes you rights with 4 master in art I am stupid to land in canada working as labours http://t.co/BSiQsevvcp,0,Iran_Photos,ottawa shooting
@MinPeterMacKay kudos go out to him,0,almajwilson70,ottawa shooting
@Iran_Photos @MinPeterMacKay you can have as many  masters as you want but if your no good at the job it seems like a waste.,0,DlNGER,ottawa shooting
@DlNGER @MinPeterMacKay if any of Canadian can work like me in art and in handyman and have my smart brain I am willing to hang myself,0,Iran_Photos,ottawa shooting
@DlNGER @MinPeterMacKay problems with you are so negatives people I had letter from Governor general I ask art council for help no one care,0,Iran_Photos,ottawa shooting
@DlNGER @MinPeterMacKay now I am using my art against all of you are Canadian to teach you are to respect to human rights,0,Iran_Photos,ottawa shooting
@DlNGER @MinPeterMacKay http://t.co/zrJddirCjh,0,Iran_Photos,ottawa shooting
@Iran_Photos @MinPeterMacKay your babbling makes no sense enjoy your crappy job in the greatest country in the world.,0,DlNGER,ottawa shooting
@DlNGER @MinPeterMacKay I am homless as photographer he pay for ...he should pay me $500 to take 100 nice photos http://t.co/p5dHk3QoWA,0,Iran_Photos,ottawa shooting
"@Iran_Photos 
Tell #SaudiArabia #Iran #Turkey and #ISIS to uphold and defend human Rights!
@DlNGER @MinPeterMacKay",0,heritagektown,ottawa shooting
"@Iran_Photos @DlNGER @MinPeterMacKay : who let you in this country iran_photos You are not what we need. Get an hinest job, not handouts.",0,SirDaav,ottawa shooting
There's already a flurry of Muslim hate tweets from Canada with what little details we know of Ottawa. Come on. We are better than this.,0,corybowles,ottawa shooting
@corybowles it's always them tho,0,Trilliumgyal,ottawa shooting
@Trilliumgyal @corybowles Except it's not - Polytechnique? Oklahoma City? Let's find out what's actually happening.,0,ashleyjmorton,ottawa shooting
@ashleyjmorton @corybowles lol. Really???? An example from 1989 is all you can come up w???? The majority are from Islamists.,0,Trilliumgyal,ottawa shooting
@ashleyjmorton @corybowles a few rare exceptions won't change the stats.,0,Trilliumgyal,ottawa shooting
@Trilliumgyal @ashleyjmorton you're being serious???,0,corybowles,ottawa shooting
@corybowles @ashleyjmorton we can't know until the truth is out. Ppl always make assumptions.,0,Trilliumgyal,ottawa shooting
@corybowles @HFXGeek77 im sorry but twitter is not better than that,0,wilcox1232,ottawa shooting
"“@Trilliumgyal: @ashleyjmorton @corybowles in North America?? Aurora, Sandy Hook, Washington Navy, Moncton . Since 2012",0,corybowles,ottawa shooting
“@Trilliumgyal: @corybowles @ashleyjmorton we can't know until the truth is out. Ppl always make assumptions.” Like right now?,0,corybowles,ottawa shooting
@Trilliumgyal @corybowles This is a flagrantly absurd statement.,0,AdamaBaldwin,ottawa shooting
"@corybowles Yes, indeed, Cory.  Cheers.",0,barrywood,ottawa shooting
@corybowles @ashleyjmorton much more than Islamist attacks???,0,Trilliumgyal,ottawa shooting
@AdamaBaldwin @corybowles it's true. There are more Islamist attacks of terror than the other examples you site,0,Trilliumgyal,ottawa shooting
@kctvtom @corybowles @ashleyjmorton watch me be right.,0,Trilliumgyal,ottawa shooting
“@Trilliumgyal: @corybowles @ashleyjmorton much more than Islamist attacks???” We've had so many in Canada...,0,corybowles,ottawa shooting
@Trilliumgyal @ashleyjmorton from what I recall they were mostly middle class christians,0,corybowles,ottawa shooting
“@Trilliumgyal: @AdamaBaldwin @corybowles it's true. There are more Islamist attacks of terror than the other examples you site” canada,0,corybowles,ottawa shooting
"“@Trilliumgyal: @kctvtom @corybowles @ashleyjmorton watch me be right.”even if you are, that's like equating me with gangs.",0,corybowles,ottawa shooting
@corybowles @kctvtom @ashleyjmorton no lol,0,Trilliumgyal,ottawa shooting
@corybowles @ashleyjmorton nope. Muslims,0,Trilliumgyal,ottawa shooting
@Trilliumgyal @kctvtom @corybowles @ashleyjmorton Please take your Islamophobic and ignorant ass somewhere else.,0,baaaileey,ottawa shooting
@corybowles @ashleyjmorton 911. Montreal.,0,Trilliumgyal,ottawa shooting
“@Trilliumgyal: @corybowles @kctvtom @ashleyjmorton no lol” I was speaking on the generalized hate of an entire group of people.,0,corybowles,ottawa shooting
@corybowles @kctvtom @ashleyjmorton I don't hate Muslims. Just extremists.,0,Trilliumgyal,ottawa shooting
"@Trilliumgyal @kctvtom @ashleyjmorton if it was an extremist, then Islamic people are evil? I'm sick of reading this fucking hate.",0,corybowles,ottawa shooting
"@Trilliumgyal @ashleyjmorton ferguson, every city in America, black children...",0,corybowles,ottawa shooting
@corybowles @Trilliumgyal You are 10X more likely to be shot and killed by police in USA than killed in a terror attack.,0,Bin_Hamin,ottawa shooting
@Trilliumgyal you are obviously very small minded. And need to go get some education.,0,bowser1067,ottawa shooting
@Trilliumgyal @AdamaBaldwin @corybowles Luka magnotta did it,0,seanliamdyer,ottawa shooting
@bowser1067 I have 2 masters. Next.,0,Trilliumgyal,ottawa shooting
@Bin_Hamin @corybowles @Trilliumgyal the lesson here...don't break the law,0,NickFlowXX,ottawa shooting
@Bin_Hamin @corybowles riiiight,0,Trilliumgyal,ottawa shooting
@corybowles @ashleyjmorton omg white children as well.,0,Trilliumgyal,ottawa shooting
@baaaileey @kctvtom @corybowles @ashleyjmorton get a life. #hypocrite,0,Trilliumgyal,ottawa shooting
@NickFlowXX @Bin_Hamin @corybowles ha!,0,Trilliumgyal,ottawa shooting
@seanliamdyer @AdamaBaldwin @corybowles that's not a terrorist. Lol,0,Trilliumgyal,ottawa shooting
@Bin_Hamin @Trilliumgyal I LOVE fake statistics!!! Way to go!,0,Mimacat14,ottawa shooting
"@NickFlowXX @corybowles @Trilliumgyal Or have a law read to you, and then have your civil liberties violated by a cop http://t.co/w8n0zqSGy7",0,Bin_Hamin,ottawa shooting
@Bin_Hamin @NickFlowXX @corybowles that's not terrorism. Ugh.,0,Trilliumgyal,ottawa shooting
@Trilliumgyal @kctvtom @corybowles @ashleyjmorton Do you even know what the word hypocrite means? think before you speak ignorance please.,0,baaaileey,ottawa shooting
@Mimacat14 @Bin_Hamin lol. Educate,0,Trilliumgyal,ottawa shooting
@Trilliumgyal @NickFlowXX @corybowles Imposing will on civilians and taking away their rights that are even written in laws isn't terrorism?,0,Bin_Hamin,ottawa shooting
@Trilliumgyal @NickFlowXX @corybowles Looks pretty Taliban to me. Do as I say.,0,Bin_Hamin,ottawa shooting
@corybowles @Trilliumgyal @bowser1067 Well tell those masters to put your muzzle back on,0,TaySune,ottawa shooting
@TaySune @corybowles @bowser1067 hypocrite.,0,Trilliumgyal,ottawa shooting
"@Trilliumgyal @TaySune @corybowles @bowser1067 ""we can't know until the truth is out"" who is a hypocrite?",0,ficklepeach1,ottawa shooting
@ficklepeach1 @Trilliumgyal @TaySune @bowser1067 the truth won't make anyone a hypocrite. Right or wrong. mentality is a casualty here,0,corybowles,ottawa shooting
@corybowles @Trilliumgyal @TaySune @bowser1067 her remark was hypocritical. Yeah the solitary mentality of an individual not a group.,0,ficklepeach1,ottawa shooting
@ficklepeach1 @TaySune @corybowles @bowser1067 at least I'm not pretending to be PC,0,Trilliumgyal,ottawa shooting
@Trilliumgyal @TaySune @corybowles @bowser1067 who is pretending?,0,ficklepeach1,ottawa shooting
"@Trilliumgyal @TaySune @corybowles @bowser1067 na you just hold prejudicial views on religious groups, you are smashing.",0,ficklepeach1,ottawa shooting
@corybowles What scares me is if this does turn out to be another extremist- it will rationalize more hate/bigotry in which Canada suffers,0,TaySune,ottawa shooting
@corybowles meant rationalize sarcastically there,0,TaySune,ottawa shooting
@TaySune I get you,0,corybowles,ottawa shooting
@Trilliumgyal @ashleyjmorton @corybowles Timothy Mcveigh? The Israeli governement? The KKK? The Bush Administration?,0,TheronBeggs,ottawa shooting
@corybowles @Trilliumgyal Islam is a religion of 1.5 BILLION people. Stop associating terrorism with an entire religion.,0,TheronBeggs,ottawa shooting
